academic_plan_id;academic_subplan;academic_plan_requirement_group;academic_plan_requirement_desc;min_units_per_req;course_id;course_abr;course_descrip
16ENGLBA;16ENGLFLM;018020;English Core;0;;;Film
16ENGLBA;16ENGLFLM;018020;English Core;0;;;Linguistics
16ENGLBA;16ENGLFLM;018020;English Core;0;;;Rhetoric
16ENGLBA;16ENGLFLM;018021;Film Concentration;0;008493;ENG;Introduction to Film
16ENGLBA;16ENGLFLM;018021;Film Concentration;0;008605;ENG;Film and Literature
16ENGLBA;16ENGLFLM;018021;Film Concentration;0;;;ENG/COM 364 or ENG/COM 374
16ENGLBA;16ENGLFLM;018021;Film Concentration;0;;;Film Elective
16ENGLBA;16ENGLFLM;018021;Film Concentration;0;;;English Electives
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;008359;ENG;Acad Writing Rsch
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;History II
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;World Language 200-Level
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;Philosophy
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;Arts and Letters
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;Social Science (3 Different)
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;005667;EC;Fund of Econ
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;018448;PSY;Intro to Psych
16ENGLBA;16ENGLFLM;018022;Humanities & Soc Sci;0;;;Additional Social Science
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;013594;MA;Calculus I
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;013653;MA;Calculus II
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLFLM;029755;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
16ENGLBA;16ENGLFLM;018024;Free Electives;0;004339;CSC;Intro Comp - Java
16ENGLBA;16ENGLFLM;018024;Free Electives;0;003266;CH;Gen Chem Lab
16ENGLBA;16ENGLFLM;018024;Free Electives;0;005161;E;Computing Environ
16ENGLBA;16ENGLFLM;018024;Free Electives;0;004362;CSC;SW Development Fundamentals
16ENGLBA;16ENGLFLM;018024;Free Electives;0;032846;CSC;SW Development Fundamentals La
16ENGLBA;16ENGLFLM;018024;Free Electives;0;005153;E;Intro Engineering
16ENGLBA;16ENGLFLM;018024;Free Electives;0;018981;PY;Physics Engr I
16ENGLBA;16ENGLFLM;018024;Free Electives;0;019002;PY;Physics Engr I Lab
16ENGLBA;16ENGLFLM;018024;Free Electives;0;004367;CSC;Discrete Math
16ENGLBA;16ENGLFLM;018024;Free Electives;0;004370;CSC;C/Software Tools
16ENGLBA;16ENGLFLM;018024;Free Electives;0;013658;MA;Calculus III
16ENGLBA;16ENGLFLM;018024;Free Electives;0;019006;PY;Physics Egr II
16ENGLBA;16ENGLLIN;027869;English Core;0;;;American Literature
16ENGLBA;16ENGLLIN;027869;English Core;0;;;British Literature
16ENGLBA;16ENGLLIN;027869;English Core;0;;;World Literature
16ENGLBA;16ENGLLIN;027869;English Core;0;;;Film
16ENGLBA;16ENGLLIN;027869;English Core;0;008423;ENG;Intro Lang & Ling
16ENGLBA;16ENGLLIN;027869;English Core;0;;;Rhetoric
16ENGLBA;16ENGLLIN;027779;Linguistics Concentration;0;;;Linguistics Core
16ENGLBA;16ENGLLIN;027779;Linguistics Concentration;0;;;Linguistics Electives
16ENGLBA;16ENGLLIN;027779;Linguistics Concentration;0;008740;ENG;Special Topics in Linguistics
16ENGLBA;16ENGLLIN;027779;Linguistics Concentration;0;;;English Electives
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;008359;ENG;Acad Writing Rsch
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;;;History II
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;;;World Language 200-Level
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;;;Philosophy
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;;;Arts and Letters
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;;;Social Science (3 Different)
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;018448;PSY;Intro to Psych
16ENGLBA;16ENGLLIN;027871;Humanities & Soc Sci;0;005667;EC;Fund of Econ
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;013594;MA;Calculus I
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;013653;MA;Calculus II
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLIN;029756;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
16ENGLBA;16ENGLLIN;027870;Free Electives;0;004339;CSC;Intro Comp - Java
16ENGLBA;16ENGLLIN;027870;Free Electives;0;003266;CH;Gen Chem Lab
16ENGLBA;16ENGLLIN;027870;Free Electives;0;005161;E;Computing Environ
16ENGLBA;16ENGLLIN;027870;Free Electives;0;004362;CSC;SW Development Fundamentals
16ENGLBA;16ENGLLIN;027870;Free Electives;0;032846;CSC;SW Development Fundamentals La
16ENGLBA;16ENGLLIN;027870;Free Electives;0;005153;E;Intro Engineering
16ENGLBA;16ENGLLIN;027870;Free Electives;0;018981;PY;Physics Engr I
16ENGLBA;16ENGLLIN;027870;Free Electives;0;019002;PY;Physics Engr I Lab
16ENGLBA;16ENGLLIN;027870;Free Electives;0;004367;CSC;Discrete Math
16ENGLBA;16ENGLLIN;027870;Free Electives;0;004370;CSC;C/Software Tools
16ENGLBA;16ENGLLIN;027870;Free Electives;0;013658;MA;Calculus III
16ENGLBA;16ENGLLIN;027870;Free Electives;0;019006;PY;Physics Egr II
16ENGLBA;16ENGLLIN;027870;Free Electives;0;019026;PY;Physics Engr II Lab
16ENGLBA;16ENGLLIN;027870;Free Electives;0;019869;COM;Public Speaking
16ENGLBA;16ENGLLLT;018261;English Core;0;;;American Literature
16ENGLBA;16ENGLLLT;018261;English Core;0;;;British Literature
16ENGLBA;16ENGLLLT;018261;English Core;0;;;World Literature
16ENGLBA;16ENGLLLT;018261;English Core;0;;;Film
16ENGLBA;16ENGLLLT;018261;English Core;0;;;Linguistics
16ENGLBA;16ENGLLLT;018261;English Core;0;;;Rhetoric
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;ENG 260 or ENG 300
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Interdisciplinary Approaches
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Major Author or Genre
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Diversity or Globalization
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Literature Elective
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Capstone:Theory, Media, Lit
16ENGLBA;16ENGLLLT;026416;Literature Concentration;0;;;Pre-1800 Co-reqs (2 courses)
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;008359;ENG;Acad Writing Rsch
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;History II
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;Philosophy
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;Arts and Letters
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;Social Science (3 Different)
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;005667;EC;Fund of Econ
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;018448;PSY;Intro to Psych
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;Additional Social Science
16ENGLBA;16ENGLLLT;018263;Humanities & Soc Sci;0;;;World Language 200-Level
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;013594;MA;Calculus I
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;013653;MA;Calculus II
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLLT;029757;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
16ENGLBA;16ENGLLLT;018265;Free Electives;0;004339;CSC;Intro Comp - Java
16ENGLBA;16ENGLLLT;018265;Free Electives;0;003266;CH;Gen Chem Lab
16ENGLBA;16ENGLLLT;018265;Free Electives;0;005161;E;Computing Environ
16ENGLBA;16ENGLLLT;018265;Free Electives;0;004362;CSC;SW Development Fundamentals
16ENGLBA;16ENGLLLT;018265;Free Electives;0;032846;CSC;SW Development Fundamentals La
16ENGLBA;16ENGLLLT;018265;Free Electives;0;005153;E;Intro Engineering
16ENGLBA;16ENGLLLT;018265;Free Electives;0;018981;PY;Physics Engr I
16ENGLBA;16ENGLLLT;018265;Free Electives;0;019002;PY;Physics Engr I Lab
16ENGLBA;16ENGLLLT;018265;Free Electives;0;004367;CSC;Discrete Math
16ENGLBA;16ENGLLLT;018265;Free Electives;0;004370;CSC;C/Software Tools
16ENGLBA;16ENGLLLT;018265;Free Electives;0;013658;MA;Calculus III
16ENGLBA;16ENGLLLT;018265;Free Electives;0;019006;PY;Physics Egr II
16ENGLBA;16ENGLLWR;019184;English Core;0;;;American Literature
16ENGLBA;16ENGLLWR;019184;English Core;0;;;British Literature
16ENGLBA;16ENGLLWR;019184;English Core;0;;;World Literature
16ENGLBA;16ENGLLWR;019184;English Core;0;;;Film
16ENGLBA;16ENGLLWR;019184;English Core;0;;;Linguistics
16ENGLBA;16ENGLLWR;019184;English Core;0;;;Rhetoric
16ENGLBA;16ENGLLWR;028345;Rhetoric/Professional Writing;0;;;Core Concepts
16ENGLBA;16ENGLLWR;028345;Rhetoric/Professional Writing;0;;;Methods, Strategies & Context
16ENGLBA;16ENGLLWR;028345;Rhetoric/Professional Writing;0;;;English Electives
16ENGLBA;16ENGLLWR;028345;Rhetoric/Professional Writing;0;008564;ENG;Commun Engr & Tech
16ENGLBA;16ENGLLWR;028345;Rhetoric/Professional Writing;0;;;Writing & Rhetorical Practice
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;008359;ENG;Acad Writing Rsch
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;History II
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;World Language 200-Level
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;Philosophy
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;Arts and Letters
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;Social Science (3 Different)
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;018448;PSY;Intro to Psych
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;005667;EC;Fund of Econ
16ENGLBA;16ENGLLWR;019186;Humanities & Soc Sci;0;;;Additional Social Science
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;013594;MA;Calculus I
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;013653;MA;Calculus II
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;002238;BIO;Bio Modern World
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;001626;BIO;Bio Mod World Lab
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;018965;PY;Conceptual Physics
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;025006;GEP;GEP Fitness and Wellness
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;025009;GEP;GEP Health & Exercise Studies
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;032346;E;Engineering in the 21st Centur
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;032442;BIO;Science of Dinosaurs
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;003237;CH;Chem Molecular Sci
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;011459;HI;The World Since 1750
16ENGLBA;16ENGLLWR;029758;General Education Program (GEP) Courses;0;010078;FLS;HI School Spanish
16ENGLBA;16ENGLLWR;019188;Free Electives;0;004339;CSC;Intro Comp - Java
16ENGLBA;16ENGLLWR;019188;Free Electives;0;003266;CH;Gen Chem Lab
16ENGLBA;16ENGLLWR;019188;Free Electives;0;005161;E;Computing Environ
16ENGLBA;16ENGLLWR;019188;Free Electives;0;004362;CSC;SW Development Fundamentals
